start_date_new,nhood,num_parking_meters,wday
2020-02-15,Russian Hill,2435,7
2020-02-15,South of Market,4012,7
2020-02-15,Sunset/Parkside,4963,7
2020-02-15,Tenderloin,2408,7
2020-02-15,Visitacion Valley,159,7
2020-02-15,West of Twin Peaks,4152,7
2020-02-15,Western Addition,1758,7
2020-02-15,NA,1750,7
2020-02-17,Bayview Hunters Point,61,2
2020-02-17,Bernal Heights,939,2
2020-02-17,Castro/Upper Market,1583,2
2020-02-17,Chinatown,1882,2
2020-02-17,Excelsior,711,2
2020-02-17,Financial District/South Beach,6654,2
2020-02-17,Glen Park,268,2
2020-02-17,Golden Gate Park,34,2
2020-02-17,Haight Ashbury,1173,2
2020-02-17,Hayes Valley,1991,2
2020-02-17,Inner Richmond,4051,2
2020-02-17,Inner Sunset,1525,2
2020-02-17,Japantown,1179,2
2020-02-17,Lakeshore,165,2
2020-02-17,Lone Mountain/USF,346,2
2020-02-17,Marina,4011,2
2020-02-17,Mission,6795,2
2020-02-17,Mission Bay,2482,2
2020-02-17,Nob Hill,1843,2
2020-02-17,Noe Valley,1259,2
2020-02-17,North Beach,3398,2
2020-02-17,Oceanview/Merced/Ingleside,161,2
2020-02-17,Outer Mission,792,2
2020-02-17,Outer Richmond,3083,2
2020-02-17,Pacific Heights,1834,2
2020-02-17,Portola,580,2
2020-02-17,Potrero Hill,289,2
2020-02-17,Presidio Heights,1209,2
2020-02-17,Russian Hill,2342,2
2020-02-17,South of Market,3037,2
2020-02-17,Sunset/Parkside,3896,2
2020-02-17,Tenderloin,1562,2
2020-02-17,Visitacion Valley,93,2
2020-02-17,West of Twin Peaks,3281,2
2020-02-17,Western Addition,1211,2
2020-02-17,NA,1216,2
2020-02-18,Bayview Hunters Point,127,3
2020-02-18,Bernal Heights,1031,3
2020-02-18,Castro/Upper Market,1629,3
2020-02-18,Chinatown,2314,3
2020-02-18,Excelsior,742,3
2020-02-18,Financial District/South Beach,8117,3
2020-02-18,Glen Park,281,3
2020-02-18,Golden Gate Park,29,3
2020-02-18,Haight Ashbury,1167,3
2020-02-18,Hayes Valley,2358,3
2020-02-18,Inner Richmond,4252,3
2020-02-18,Inner Sunset,1702,3
2020-02-18,Japantown,1518,3
2020-02-18,Lakeshore,167,3
2020-02-18,Lone Mountain/USF,448,3
2020-02-18,Marina,3985,3
2020-02-18,Mission,7707,3
2020-02-18,Mission Bay,3020,3
2020-02-18,Nob Hill,1875,3
2020-02-18,Noe Valley,1437,3
2020-02-18,North Beach,2797,3
2020-02-18,Oceanview/Merced/Ingleside,151,3
2020-02-18,Outer Mission,910,3
2020-02-18,Outer Richmond,2961,3
2020-02-18,Pacific Heights,1977,3
2020-02-18,Portola,736,3
2020-02-18,Potrero Hill,401,3
2020-02-18,Presidio Heights,1706,3
2020-02-18,Russian Hill,2159,3
2020-02-18,South of Market,4298,3
2020-02-18,Sunset/Parkside,4160,3
2020-02-18,Tenderloin,1774,3
2020-02-18,Visitacion Valley,218,3
2020-02-18,West of Twin Peaks,3958,3
2020-02-18,Western Addition,1930,3
2020-02-18,NA,1136,3
2020-02-19,Bayview Hunters Point,128,4
2020-02-19,Bernal Heights,956,4
2020-02-19,Castro/Upper Market,1591,4
2020-02-19,Chinatown,2111,4
2020-02-19,Excelsior,838,4
2020-02-19,Financial District/South Beach,7942,4
2020-02-19,Glen Park,310,4
2020-02-19,Golden Gate Park,29,4
2020-02-19,Haight Ashbury,919,4
2020-02-19,Hayes Valley,2237,4
2020-02-19,Inner Richmond,4145,4
2020-02-19,Inner Sunset,1652,4
2020-02-19,Japantown,1565,4
2020-02-19,Lakeshore,167,4
2020-02-19,Lone Mountain/USF,428,4
2020-02-19,Marina,3963,4
2020-02-19,Mission,8030,4
2020-02-19,Mission Bay,2889,4
2020-02-19,Nob Hill,1855,4
2020-02-19,Noe Valley,1407,4
2020-02-19,North Beach,2917,4
2020-02-19,Oceanview/Merced/Ingleside,173,4
2020-02-19,Outer Mission,937,4
2020-02-19,Outer Richmond,2961,4
2020-02-19,Pacific Heights,1924,4
2020-02-19,Portola,754,4
2020-02-19,Potrero Hill,509,4
2020-02-19,Presidio Heights,1669,4
2020-02-19,Russian Hill,2152,4
2020-02-19,South of Market,4053,4
2020-02-19,Sunset/Parkside,4257,4
2020-02-19,Tenderloin,1895,4
2020-02-19,Visitacion Valley,247,4
2020-02-19,West of Twin Peaks,3835,4
2020-02-19,Western Addition,1908,4
2020-02-19,NA,1253,4
2020-02-20,Bayview Hunters Point,143,5
2020-02-20,Bernal Heights,964,5
2020-02-20,Castro/Upper Market,1620,5
2020-02-20,Chinatown,2040,5
2020-02-20,Excelsior,798,5
2020-02-20,Financial District/South Beach,8161,5
2020-02-20,Glen Park,304,5
2020-02-20,Golden Gate Park,34,5
2020-02-20,Haight Ashbury,1100,5
2020-02-20,Hayes Valley,2359,5
2020-02-20,Inner Richmond,4035,5
2020-02-20,Inner Sunset,1690,5
2020-02-20,Japantown,1598,5
2020-02-20,Lakeshore,167,5
2020-02-20,Lone Mountain/USF,407,5
2020-02-20,Marina,3959,5
2020-02-20,Mission,7656,5
2020-02-20,Mission Bay,3027,5
2020-02-20,Nob Hill,1858,5
2020-02-20,Noe Valley,1316,5
2020-02-20,North Beach,2780,5
2020-02-20,Oceanview/Merced/Ingleside,168,5
2020-02-20,Outer Mission,993,5
2020-02-20,Outer Richmond,2934,5
2020-02-20,Pacific Heights,2026,5
2020-02-20,Portola,725,5
2020-02-20,Potrero Hill,481,5
2020-02-20,Presidio Heights,1600,5
2020-02-20,Russian Hill,2112,5
2020-02-20,South of Market,4039,5
2020-02-20,Sunset/Parkside,4174,5
2020-02-20,Tenderloin,1943,5
2020-02-20,Visitacion Valley,200,5
2020-02-20,West of Twin Peaks,3843,5
2020-02-20,Western Addition,1912,5
2020-02-20,NA,1298,5
2020-02-21,Bayview Hunters Point,96,6
2020-02-21,Bernal Heights,1033,6
2020-02-21,Castro/Upper Market,1809,6
2020-02-21,Chinatown,2055,6
2020-02-21,Excelsior,992,6
2020-02-21,Financial District/South Beach,8071,6
2020-02-21,Glen Park,310,6
2020-02-21,Golden Gate Park,35,6
2020-02-21,Haight Ashbury,1109,6
2020-02-21,Hayes Valley,2392,6
2020-02-21,Inner Richmond,4216,6
2020-02-21,Inner Sunset,1893,6
2020-02-21,Japantown,1730,6
2020-02-21,Lakeshore,166,6
2020-02-21,Lone Mountain/USF,464,6
2020-02-21,Marina,4271,6
2020-02-21,Mission,8406,6
2020-02-21,Mission Bay,3256,6
2020-02-21,Nob Hill,1981,6
2020-02-21,Noe Valley,1492,6
2020-02-21,North Beach,3222,6
2020-02-21,Oceanview/Merced/Ingleside,194,6
2020-02-21,Outer Mission,1112,6
2020-02-21,Outer Richmond,3102,6
2020-02-21,Pacific Heights,1982,6
2020-02-21,Portola,701,6
2020-02-21,Potrero Hill,443,6
2020-02-21,Presidio Heights,1758,6
2020-02-21,Russian Hill,2237,6
2020-02-21,South of Market,4259,6
2020-02-21,Sunset/Parkside,4512,6
2020-02-21,Tenderloin,2060,6
2020-02-21,Visitacion Valley,266,6
2020-02-21,West of Twin Peaks,3890,6
2020-02-21,Western Addition,2086,6
2020-02-21,NA,1470,6
2020-02-22,Bayview Hunters Point,89,7
2020-02-22,Bernal Heights,1208,7
2020-02-22,Castro/Upper Market,1990,7
2020-02-22,Chinatown,2344,7
2020-02-22,Excelsior,1045,7
2020-02-22,Financial District/South Beach,8371,7
2020-02-22,Glen Park,357,7
2020-02-22,Golden Gate Park,50,7
2020-02-22,Haight Ashbury,1272,7
2020-02-22,Hayes Valley,2673,7
2020-02-22,Inner Richmond,4707,7
2020-02-22,Inner Sunset,1870,7
2020-02-22,Japantown,1556,7
2020-02-22,Lakeshore,126,7
2020-02-22,Lone Mountain/USF,441,7
2020-02-22,Marina,4676,7
2020-02-22,Mission,8439,7
2020-02-22,Mission Bay,2946,7
2020-02-22,Nob Hill,2459,7
2020-02-22,Noe Valley,1376,7
2020-02-22,North Beach,3792,7
2020-02-22,Oceanview/Merced/Ingleside,211,7
2020-02-22,Outer Mission,1083,7
2020-02-22,Outer Richmond,3592,7
2020-02-22,Pacific Heights,2158,7
2020-02-22,Portola,629,7
2020-02-22,Potrero Hill,336,7
2020-02-22,Presidio Heights,1688,7
2020-02-22,Russian Hill,2383,7
2020-02-22,South of Market,4069,7
2020-02-22,Sunset/Parkside,4673,7
2020-02-22,Tenderloin,2299,7
2020-02-22,Visitacion Valley,173,7
2020-02-22,West of Twin Peaks,4243,7
2020-02-22,Western Addition,1775,7
2020-02-22,NA,1843,7
2020-02-24,Bayview Hunters Point,93,2
2020-02-24,Bernal Heights,1052,2
2020-02-24,Castro/Upper Market,1581,2
2020-02-24,Chinatown,2089,2
2020-02-24,Excelsior,725,2
2020-02-24,Financial District/South Beach,7627,2
2020-02-24,Glen Park,288,2
2020-02-24,Golden Gate Park,23,2
2020-02-24,Haight Ashbury,1026,2
2020-02-24,Hayes Valley,2201,2
2020-02-24,Inner Richmond,4121,2
2020-02-24,Inner Sunset,1797,2
2020-02-24,Japantown,1424,2
2020-02-24,Lakeshore,136,2
2020-02-24,Lone Mountain/USF,431,2
2020-02-24,Marina,4501,2
2020-02-24,Mission,7810,2
2020-02-24,Mission Bay,2652,2
2020-02-24,Nob Hill,1774,2
2020-02-24,Noe Valley,1272,2
2020-02-24,North Beach,2590,2
2020-02-24,Oceanview/Merced/Ingleside,175,2
2020-02-24,Outer Mission,941,2
2020-02-24,Outer Richmond,2957,2
2020-02-24,Pacific Heights,1871,2
2020-02-24,Portola,738,2
2020-02-24,Potrero Hill,442,2
2020-02-24,Presidio Heights,1855,2
2020-02-24,Russian Hill,2097,2
2020-02-24,South of Market,4052,2
2020-02-24,Sunset/Parkside,4635,2
2020-02-24,Tenderloin,2051,2
2020-02-24,Visitacion Valley,164,2
2020-02-24,West of Twin Peaks,3695,2
2020-02-24,Western Addition,2024,2
2020-02-24,NA,1036,2
2020-02-25,Bayview Hunters Point,98,3
2020-02-25,Bernal Heights,1153,3
2020-02-25,Castro/Upper Market,1701,3
2020-02-25,Chinatown,2213,3
2020-02-25,Excelsior,861,3
2020-02-25,Financial District/South Beach,7838,3
2020-02-25,Glen Park,271,3
2020-02-25,Golden Gate Park,33,3
2020-02-25,Haight Ashbury,907,3
2020-02-25,Hayes Valley,2365,3
2020-02-25,Inner Richmond,3856,3
2020-02-25,Inner Sunset,1721,3
2020-02-25,Japantown,1566,3
2020-02-25,Lakeshore,151,3
2020-02-25,Lone Mountain/USF,456,3
2020-02-25,Marina,4407,3
2020-02-25,Mission,7637,3
2020-02-25,Mission Bay,3142,3
2020-02-25,Nob Hill,1923,3
2020-02-25,Noe Valley,1391,3
2020-02-25,North Beach,2673,3
2020-02-25,Oceanview/Merced/Ingleside,152,3
2020-02-25,Outer Mission,1030,3
2020-02-25,Outer Richmond,2832,3
2020-02-25,Pacific Heights,1961,3
2020-02-25,Portola,1056,3
2020-02-25,Potrero Hill,500,3
2020-02-25,Presidio Heights,1836,3
2020-02-25,Russian Hill,2051,3
2020-02-25,South of Market,4230,3
2020-02-25,Sunset/Parkside,4321,3
2020-02-25,Tenderloin,2023,3
2020-02-25,Visitacion Valley,167,3
2020-02-25,West of Twin Peaks,3971,3
2020-02-25,Western Addition,2058,3
2020-02-25,NA,1152,3
2020-02-26,Bayview Hunters Point,127,4
2020-02-26,Bernal Heights,1085,4
2020-02-26,Castro/Upper Market,1630,4
2020-02-26,Chinatown,1980,4
2020-02-26,Excelsior,832,4
2020-02-26,Financial District/South Beach,8090,4
2020-02-26,Glen Park,270,4
2020-02-26,Golden Gate Park,28,4
2020-02-26,Haight Ashbury,926,4
2020-02-26,Hayes Valley,2423,4
2020-02-26,Inner Richmond,3990,4
2020-02-26,Inner Sunset,1740,4
2020-02-26,Japantown,1570,4
2020-02-26,Lakeshore,260,4
2020-02-26,Lone Mountain/USF,419,4
2020-02-26,Marina,4533,4
2020-02-26,Mission,8097,4
2020-02-26,Mission Bay,2996,4
2020-02-26,Nob Hill,2040,4
2020-02-26,Noe Valley,1337,4
2020-02-26,North Beach,2803,4
2020-02-26,Oceanview/Merced/Ingleside,197,4
2020-02-26,Outer Mission,973,4
2020-02-26,Outer Richmond,2914,4
2020-02-26,Pacific Heights,1965,4
2020-02-26,Portola,1012,4
2020-02-26,Potrero Hill,496,4
2020-02-26,Presidio Heights,1865,4
2020-02-26,Russian Hill,2166,4
2020-02-26,South of Market,4344,4
2020-02-26,Sunset/Parkside,4249,4
2020-02-26,Tenderloin,2001,4
2020-02-26,Visitacion Valley,179,4
2020-02-26,West of Twin Peaks,4166,4
2020-02-26,Western Addition,2044,4
2020-02-26,NA,1186,4
2020-02-27,Bayview Hunters Point,146,5
2020-02-27,Bernal Heights,1027,5
2020-02-27,Castro/Upper Market,1676,5
2020-02-27,Chinatown,1996,5
2020-02-27,Excelsior,833,5
2020-02-27,Financial District/South Beach,8029,5
2020-02-27,Glen Park,315,5
2020-02-27,Golden Gate Park,13,5
2020-02-27,Haight Ashbury,991,5
2020-02-27,Hayes Valley,2377,5
2020-02-27,Inner Richmond,3920,5
2020-02-27,Inner Sunset,1686,5
2020-02-27,Japantown,1596,5
2020-02-27,Lakeshore,211,5
2020-02-27,Lone Mountain/USF,405,5
2020-02-27,Marina,4578,5
2020-02-27,Mission,7655,5
2020-02-27,Mission Bay,3207,5
2020-02-27,Nob Hill,1972,5
2020-02-27,Noe Valley,1346,5
2020-02-27,North Beach,2676,5
2020-02-27,Oceanview/Merced/Ingleside,197,5
2020-02-27,Outer Mission,843,5
2020-02-27,Outer Richmond,2941,5
2020-02-27,Pacific Heights,1939,5
2020-02-27,Portola,1009,5
2020-02-27,Potrero Hill,538,5
2020-02-27,Presidio Heights,1849,5
2020-02-27,Russian Hill,2171,5
2020-02-27,South of Market,4182,5
2020-02-27,Sunset/Parkside,4178,5
2020-02-27,Tenderloin,1935,5
2020-02-27,Visitacion Valley,256,5
2020-02-27,West of Twin Peaks,4075,5
2020-02-27,Western Addition,2009,5
2020-02-27,NA,1374,5
2020-02-28,Bayview Hunters Point,112,6
2020-02-28,Bernal Heights,1086,6
2020-02-28,Castro/Upper Market,1732,6
2020-02-28,Chinatown,2037,6
2020-02-28,Excelsior,776,6
2020-02-28,Financial District/South Beach,7749,6
2020-02-28,Glen Park,378,6
2020-02-28,Golden Gate Park,26,6
2020-02-28,Haight Ashbury,1061,6
2020-02-28,Hayes Valley,2411,6
2020-02-28,Inner Richmond,4271,6
2020-02-28,Inner Sunset,1743,6
2020-02-28,Japantown,1640,6
2020-02-28,Lakeshore,147,6
2020-02-28,Lone Mountain/USF,432,6
2020-02-28,Marina,4547,6
2020-02-28,Mission,7834,6
2020-02-28,Mission Bay,3102,6
2020-02-28,Nob Hill,1928,6
2020-02-28,Noe Valley,1407,6
2020-02-28,North Beach,2912,6
2020-02-28,Oceanview/Merced/Ingleside,171,6
2020-02-28,Outer Mission,890,6
2020-02-28,Outer Richmond,3264,6
2020-02-28,Pacific Heights,2063,6
2020-02-28,Portola,1178,6
2020-02-28,Potrero Hill,487,6
2020-02-28,Presidio Heights,1909,6
2020-02-28,Russian Hill,2156,6
2020-02-28,South of Market,4203,6
2020-02-28,Sunset/Parkside,4567,6
2020-02-28,Tenderloin,1973,6
2020-02-28,Visitacion Valley,259,6
2020-02-28,West of Twin Peaks,4310,6
2020-02-28,Western Addition,2022,6
2020-02-28,NA,1664,6
2020-02-29,Bayview Hunters Point,117,7
2020-02-29,Bernal Heights,1220,7
2020-02-29,Castro/Upper Market,1936,7
2020-02-29,Chinatown,2133,7
2020-02-29,Excelsior,1150,7
2020-02-29,Financial District/South Beach,8146,7
2020-02-29,Glen Park,436,7
2020-02-29,Golden Gate Park,56,7
2020-02-29,Haight Ashbury,1156,7
2020-02-29,Hayes Valley,2712,7
2020-02-29,Inner Richmond,4676,7
2020-02-29,Inner Sunset,1941,7
2020-02-29,Japantown,1408,7
2020-02-29,Lakeshore,113,7
2020-02-29,Lone Mountain/USF,494,7
2020-02-29,Marina,4799,7
2020-02-29,Mission,8429,7
2020-02-29,Mission Bay,2756,7
2020-02-29,Nob Hill,2360,7
2020-02-29,Noe Valley,1562,7
2020-02-29,North Beach,3656,7
2020-02-29,Oceanview/Merced/Ingleside,236,7
2020-02-29,Outer Mission,1224,7
2020-02-29,Outer Richmond,3684,7
2020-02-29,Pacific Heights,2169,7
2020-02-29,Portola,973,7
2020-02-29,Potrero Hill,380,7
2020-02-29,Presidio Heights,1862,7
2020-02-29,Russian Hill,2446,7
2020-02-29,South of Market,4400,7
2020-02-29,Sunset/Parkside,4940,7
2020-02-29,Tenderloin,2442,7
2020-02-29,Visitacion Valley,199,7
2020-02-29,West of Twin Peaks,4443,7
2020-02-29,Western Addition,1746,7
2020-02-29,NA,1812,7
2020-03-02,Bayview Hunters Point,108,2
2020-03-02,Bernal Heights,1137,2
2020-03-02,Castro/Upper Market,1687,2
2020-03-02,Chinatown,2116,2
2020-03-02,Excelsior,1118,2
2020-03-02,Financial District/South Beach,7558,2
2020-03-02,Glen Park,385,2
2020-03-02,Golden Gate Park,24,2
2020-03-02,Haight Ashbury,877,2
2020-03-02,Hayes Valley,2208,2
2020-03-02,Inner Richmond,4065,2
2020-03-02,Inner Sunset,1680,2
2020-03-02,Japantown,1538,2
2020-03-02,Lakeshore,152,2
2020-03-02,Lone Mountain/USF,450,2
2020-03-02,Marina,4527,2
2020-03-02,Mission,7978,2
2020-03-02,Mission Bay,2591,2
2020-03-02,Nob Hill,1829,2
2020-03-02,Noe Valley,1443,2
2020-03-02,North Beach,2639,2
2020-03-02,Oceanview/Merced/Ingleside,164,2
2020-03-02,Outer Mission,1065,2
2020-03-02,Outer Richmond,3075,2
2020-03-02,Pacific Heights,1927,2
2020-03-02,Portola,960,2
2020-03-02,Potrero Hill,417,2
2020-03-02,Presidio Heights,1839,2
2020-03-02,Russian Hill,2076,2
2020-03-02,South of Market,3997,2
2020-03-02,Sunset/Parkside,4942,2
2020-03-02,Tenderloin,2015,2
2020-03-02,Visitacion Valley,265,2
2020-03-02,West of Twin Peaks,4103,2
2020-03-02,Western Addition,1999,2
2020-03-02,NA,1132,2
2020-03-03,Bayview Hunters Point,129,3
2020-03-03,Bernal Heights,1150,3
2020-03-03,Castro/Upper Market,1761,3
2020-03-03,Chinatown,2120,3
2020-03-03,Excelsior,1151,3
2020-03-03,Financial District/South Beach,7939,3
2020-03-03,Glen Park,329,3
2020-03-03,Golden Gate Park,29,3
2020-03-03,Haight Ashbury,1009,3
2020-03-03,Hayes Valley,2390,3
2020-03-03,Inner Richmond,4241,3
2020-03-03,Inner Sunset,1715,3
2020-03-03,Japantown,1780,3
2020-03-03,Lakeshore,183,3
2020-03-03,Lone Mountain/USF,410,3
2020-03-03,Marina,4525,3
2020-03-03,Mission,7992,3
2020-03-03,Mission Bay,3104,3
2020-03-03,Nob Hill,1879,3
2020-03-03,Noe Valley,1365,3
2020-03-03,North Beach,2740,3
2020-03-03,Oceanview/Merced/Ingleside,195,3
2020-03-03,Outer Mission,1232,3
2020-03-03,Outer Richmond,3040,3
2020-03-03,Pacific Heights,2042,3
2020-03-03,Portola,844,3
2020-03-03,Potrero Hill,470,3
2020-03-03,Presidio Heights,1690,3
2020-03-03,Russian Hill,2089,3
2020-03-03,South of Market,4198,3
2020-03-03,Sunset/Parkside,4493,3
2020-03-03,Tenderloin,2190,3
2020-03-03,Visitacion Valley,211,3
2020-03-03,West of Twin Peaks,4241,3
2020-03-03,Western Addition,2069,3
2020-03-03,NA,1291,3
2020-03-04,Bayview Hunters Point,105,4
2020-03-04,Bernal Heights,1083,4
2020-03-04,Castro/Upper Market,1644,4
2020-03-04,Chinatown,1996,4
2020-03-04,Excelsior,1169,4
2020-03-04,Financial District/South Beach,8048,4
2020-03-04,Glen Park,338,4
2020-03-04,Golden Gate Park,25,4
2020-03-04,Haight Ashbury,984,4
2020-03-04,Hayes Valley,2460,4
2020-03-04,Inner Richmond,4057,4
2020-03-04,Inner Sunset,1667,4
2020-03-04,Japantown,1822,4
2020-03-04,Lakeshore,147,4
2020-03-04,Lone Mountain/USF,423,4
2020-03-04,Marina,4556,4
2020-03-04,Mission,7698,4
2020-03-04,Mission Bay,2916,4
2020-03-04,Nob Hill,1750,4
2020-03-04,Noe Valley,1415,4
2020-03-04,North Beach,2660,4
2020-03-04,Oceanview/Merced/Ingleside,168,4
2020-03-04,Outer Mission,1272,4
2020-03-04,Outer Richmond,2986,4
2020-03-04,Pacific Heights,1932,4
2020-03-04,Portola,1016,4
2020-03-04,Potrero Hill,493,4
2020-03-04,Presidio Heights,1737,4
2020-03-04,Russian Hill,2061,4
2020-03-04,South of Market,4262,4
2020-03-04,Sunset/Parkside,4251,4
2020-03-04,Tenderloin,2000,4
2020-03-04,Visitacion Valley,251,4
2020-03-04,West of Twin Peaks,4179,4
2020-03-04,Western Addition,2038,4
2020-03-04,NA,1297,4
2020-03-05,Bayview Hunters Point,122,5
2020-03-05,Bernal Heights,1060,5
2020-03-05,Castro/Upper Market,1658,5
2020-03-05,Chinatown,2013,5
2020-03-05,Excelsior,1189,5
2020-03-05,Financial District/South Beach,8010,5
2020-03-05,Glen Park,339,5
2020-03-05,Golden Gate Park,38,5
2020-03-05,Haight Ashbury,1022,5
2020-03-05,Hayes Valley,2310,5
2020-03-05,Inner Richmond,4111,5
2020-03-05,Inner Sunset,1691,5
2020-03-05,Japantown,1689,5
2020-03-05,Lakeshore,165,5
2020-03-05,Lone Mountain/USF,474,5
2020-03-05,Marina,4659,5
2020-03-05,Mission,7323,5
2020-03-05,Mission Bay,3004,5
2020-03-05,Nob Hill,1774,5
2020-03-05,Noe Valley,1307,5
2020-03-05,North Beach,2809,5
2020-03-05,Oceanview/Merced/Ingleside,176,5
2020-03-05,Outer Mission,1068,5
2020-03-05,Outer Richmond,2838,5
2020-03-05,Pacific Heights,2109,5
2020-03-05,Portola,900,5
2020-03-05,Potrero Hill,518,5
2020-03-05,Presidio Heights,1814,5
2020-03-05,Russian Hill,2103,5
2020-03-05,South of Market,4407,5
2020-03-05,Sunset/Parkside,4583,5
2020-03-05,Tenderloin,2112,5
2020-03-05,Visitacion Valley,192,5
2020-03-05,West of Twin Peaks,3919,5
2020-03-05,Western Addition,2091,5
2020-03-05,NA,1233,5
2020-03-06,Bayview Hunters Point,138,6
2020-03-06,Bernal Heights,1204,6
2020-03-06,Castro/Upper Market,1715,6
2020-03-06,Chinatown,2020,6
2020-03-06,Excelsior,1028,6
2020-03-06,Financial District/South Beach,7701,6
2020-03-06,Glen Park,355,6
2020-03-06,Golden Gate Park,38,6
2020-03-06,Haight Ashbury,961,6
2020-03-06,Hayes Valley,2436,6
2020-03-06,Inner Richmond,4298,6
2020-03-06,Inner Sunset,1716,6
2020-03-06,Japantown,1814,6
2020-03-06,Lakeshore,126,6
2020-03-06,Lone Mountain/USF,467,6
2020-03-06,Marina,4851,6
2020-03-06,Mission,7990,6
2020-03-06,Mission Bay,2992,6
2020-03-06,Nob Hill,1920,6
2020-03-06,Noe Valley,1420,6
2020-03-06,North Beach,3089,6
2020-03-06,Oceanview/Merced/Ingleside,171,6
2020-03-06,Outer Mission,1059,6
2020-03-06,Outer Richmond,3314,6
2020-03-06,Pacific Heights,2110,6
2020-03-06,Portola,1045,6
2020-03-06,Potrero Hill,444,6
2020-03-06,Presidio Heights,1822,6
2020-03-06,Russian Hill,2347,6
2020-03-06,South of Market,4432,6
2020-03-06,Sunset/Parkside,4977,6
2020-03-06,Tenderloin,2274,6
2020-03-06,Visitacion Valley,269,6
2020-03-06,West of Twin Peaks,4419,6
2020-03-06,Western Addition,2101,6
2020-03-06,NA,1550,6
2020-03-07,Bayview Hunters Point,103,7
2020-03-07,Bernal Heights,1333,7
2020-03-07,Castro/Upper Market,1887,7
2020-03-07,Chinatown,2069,7
2020-03-07,Excelsior,1079,7
2020-03-07,Financial District/South Beach,8372,7
2020-03-07,Glen Park,395,7
2020-03-07,Golden Gate Park,47,7
2020-03-07,Haight Ashbury,1197,7
2020-03-07,Hayes Valley,2625,7
2020-03-07,Inner Richmond,4361,7
2020-03-07,Inner Sunset,1866,7
2020-03-07,Japantown,1522,7
2020-03-07,Lakeshore,92,7
2020-03-07,Lone Mountain/USF,438,7
2020-03-07,Marina,4849,7
2020-03-07,Mission,8122,7
2020-03-07,Mission Bay,2768,7
2020-03-07,Nob Hill,2437,7
2020-03-07,Noe Valley,1446,7
2020-03-07,North Beach,3372,7
2020-03-07,Oceanview/Merced/Ingleside,172,7
2020-03-07,Outer Mission,1141,7
2020-03-07,Outer Richmond,3620,7
2020-03-07,Pacific Heights,2207,7
2020-03-07,Portola,1089,7
2020-03-07,Potrero Hill,441,7
2020-03-07,Presidio Heights,1836,7
2020-03-07,Russian Hill,2439,7
2020-03-07,South of Market,3964,7
2020-03-07,Sunset/Parkside,4955,7
2020-03-07,Tenderloin,2480,7
2020-03-07,Visitacion Valley,181,7
2020-03-07,West of Twin Peaks,4173,7
2020-03-07,Western Addition,1666,7
2020-03-07,NA,1738,7
2020-03-09,Bayview Hunters Point,111,2
2020-03-09,Bernal Heights,1143,2
2020-03-09,Castro/Upper Market,1660,2
2020-03-09,Chinatown,2060,2
2020-03-09,Excelsior,1043,2
2020-03-09,Financial District/South Beach,7078,2
2020-03-09,Glen Park,328,2
2020-03-09,Golden Gate Park,29,2
2020-03-09,Haight Ashbury,937,2
2020-03-09,Hayes Valley,2254,2
2020-03-09,Inner Richmond,3867,2
2020-03-09,Inner Sunset,1666,2
2020-03-09,Japantown,1690,2
2020-03-09,Lakeshore,162,2
2020-03-09,Lone Mountain/USF,414,2
2020-03-09,Marina,4365,2
2020-03-09,Mission,7612,2
2020-03-09,Mission Bay,2792,2
2020-03-09,Nob Hill,1778,2
2020-03-09,Noe Valley,1501,2
2020-03-09,North Beach,2767,2
2020-03-09,Oceanview/Merced/Ingleside,180,2
2020-03-09,Outer Mission,1100,2
2020-03-09,Outer Richmond,3025,2
2020-03-09,Pacific Heights,1901,2
2020-03-09,Portola,1223,2
2020-03-09,Potrero Hill,398,2
2020-03-09,Presidio Heights,1863,2
2020-03-09,Russian Hill,2063,2
2020-03-09,South of Market,4067,2
2020-03-09,Sunset/Parkside,4439,2
2020-03-09,Tenderloin,2049,2
2020-03-09,Visitacion Valley,282,2
2020-03-09,West of Twin Peaks,3802,2
2020-03-09,Western Addition,1988,2
2020-03-09,NA,966,2
2020-03-10,Bayview Hunters Point,136,3
2020-03-10,Bernal Heights,1083,3
2020-03-10,Castro/Upper Market,1724,3
2020-03-10,Chinatown,2085,3
2020-03-10,Excelsior,1134,3
2020-03-10,Financial District/South Beach,7481,3
2020-03-10,Glen Park,370,3
2020-03-10,Golden Gate Park,16,3
2020-03-10,Haight Ashbury,895,3
2020-03-10,Hayes Valley,2442,3
2020-03-10,Inner Richmond,3765,3
2020-03-10,Inner Sunset,1741,3
2020-03-10,Japantown,1732,3
2020-03-10,Lakeshore,112,3
2020-03-10,Lone Mountain/USF,396,3
2020-03-10,Marina,4686,3
2020-03-10,Mission,7528,3
2020-03-10,Mission Bay,2903,3
2020-03-10,Nob Hill,1792,3
2020-03-10,Noe Valley,1611,3
2020-03-10,North Beach,2757,3
2020-03-10,Oceanview/Merced/Ingleside,160,3
2020-03-10,Outer Mission,1336,3
2020-03-10,Outer Richmond,3192,3
2020-03-10,Pacific Heights,2033,3
2020-03-10,Portola,1074,3
2020-03-10,Potrero Hill,455,3
2020-03-10,Presidio Heights,1906,3
2020-03-10,Russian Hill,2134,3
2020-03-10,South of Market,4031,3
2020-03-10,Sunset/Parkside,4831,3
2020-03-10,Tenderloin,1907,3
2020-03-10,Visitacion Valley,281,3
