start_date_new,nhood,num_parking_meters,wday
2020-01-16,Chinatown,1837,5
2020-01-16,Excelsior,596,5
2020-01-16,Financial District/South Beach,7478,5
2020-01-16,Glen Park,289,5
2020-01-16,Golden Gate Park,15,5
2020-01-16,Haight Ashbury,1348,5
2020-01-16,Hayes Valley,2281,5
2020-01-16,Inner Richmond,4055,5
2020-01-16,Inner Sunset,1614,5
2020-01-16,Japantown,1589,5
2020-01-16,Lakeshore,124,5
2020-01-16,Lone Mountain/USF,401,5
2020-01-16,Marina,4076,5
2020-01-16,Mission,7726,5
2020-01-16,Mission Bay,2881,5
2020-01-16,Nob Hill,1624,5
2020-01-16,Noe Valley,1327,5
2020-01-16,North Beach,2550,5
2020-01-16,Oceanview/Merced/Ingleside,128,5
2020-01-16,Outer Mission,834,5
2020-01-16,Outer Richmond,2922,5
2020-01-16,Pacific Heights,1913,5
2020-01-16,Portola,606,5
2020-01-16,Potrero Hill,527,5
2020-01-16,Presidio Heights,1910,5
2020-01-16,Russian Hill,1860,5
2020-01-16,South of Market,4176,5
2020-01-16,Sunset/Parkside,4143,5
2020-01-16,Tenderloin,1943,5
2020-01-16,Visitacion Valley,151,5
2020-01-16,West of Twin Peaks,4017,5
2020-01-16,Western Addition,1905,5
2020-01-16,NA,1251,5
2020-01-17,Bayview Hunters Point,94,6
2020-01-17,Bernal Heights,1197,6
2020-01-17,Castro/Upper Market,1592,6
2020-01-17,Chinatown,2115,6
2020-01-17,Excelsior,711,6
2020-01-17,Financial District/South Beach,7905,6
2020-01-17,Glen Park,382,6
2020-01-17,Golden Gate Park,35,6
2020-01-17,Haight Ashbury,1556,6
2020-01-17,Hayes Valley,2705,6
2020-01-17,Inner Richmond,4751,6
2020-01-17,Inner Sunset,1808,6
2020-01-17,Japantown,1865,6
2020-01-17,Lakeshore,133,6
2020-01-17,Lone Mountain/USF,405,6
2020-01-17,Marina,4499,6
2020-01-17,Mission,8664,6
2020-01-17,Mission Bay,3048,6
2020-01-17,Nob Hill,1994,6
2020-01-17,Noe Valley,1618,6
2020-01-17,North Beach,3022,6
2020-01-17,Oceanview/Merced/Ingleside,164,6
2020-01-17,Outer Mission,919,6
2020-01-17,Outer Richmond,3528,6
2020-01-17,Pacific Heights,2215,6
2020-01-17,Portola,660,6
2020-01-17,Potrero Hill,471,6
2020-01-17,Presidio Heights,1962,6
2020-01-17,Russian Hill,2222,6
2020-01-17,South of Market,4358,6
2020-01-17,Sunset/Parkside,4692,6
2020-01-17,Tenderloin,2165,6
2020-01-17,Visitacion Valley,203,6
2020-01-17,West of Twin Peaks,4568,6
2020-01-17,Western Addition,2089,6
2020-01-17,NA,1654,6
2020-01-18,Bayview Hunters Point,91,7
2020-01-18,Bernal Heights,1307,7
2020-01-18,Castro/Upper Market,1873,7
2020-01-18,Chinatown,1580,7
2020-01-18,Excelsior,651,7
2020-01-18,Financial District/South Beach,8487,7
2020-01-18,Glen Park,403,7
2020-01-18,Golden Gate Park,63,7
2020-01-18,Haight Ashbury,1515,7
2020-01-18,Hayes Valley,2719,7
2020-01-18,Inner Richmond,4894,7
2020-01-18,Inner Sunset,1933,7
2020-01-18,Japantown,1642,7
2020-01-18,Lakeshore,21,7
2020-01-18,Lone Mountain/USF,501,7
2020-01-18,Marina,4613,7
2020-01-18,Mission,8740,7
2020-01-18,Mission Bay,2987,7
2020-01-18,Nob Hill,2371,7
2020-01-18,Noe Valley,1552,7
2020-01-18,North Beach,3780,7
2020-01-18,Oceanview/Merced/Ingleside,200,7
2020-01-18,Outer Mission,990,7
2020-01-18,Outer Richmond,3645,7
2020-01-18,Pacific Heights,2225,7
2020-01-18,Portola,562,7
2020-01-18,Potrero Hill,461,7
2020-01-18,Presidio Heights,1780,7
2020-01-18,Russian Hill,2290,7
2020-01-18,South of Market,4311,7
2020-01-18,Sunset/Parkside,4971,7
2020-01-18,Tenderloin,2080,7
2020-01-18,Visitacion Valley,168,7
2020-01-18,West of Twin Peaks,4483,7
2020-01-18,Western Addition,1842,7
2020-01-18,NA,1891,7
2020-01-20,Bayview Hunters Point,45,2
2020-01-20,Bernal Heights,989,2
2020-01-20,Castro/Upper Market,1514,2
2020-01-20,Chinatown,1890,2
2020-01-20,Excelsior,529,2
2020-01-20,Financial District/South Beach,7021,2
2020-01-20,Glen Park,324,2
2020-01-20,Golden Gate Park,30,2
2020-01-20,Haight Ashbury,1185,2
2020-01-20,Hayes Valley,2109,2
2020-01-20,Inner Richmond,4293,2
2020-01-20,Inner Sunset,1555,2
2020-01-20,Japantown,1496,2
2020-01-20,Lakeshore,11,2
2020-01-20,Lone Mountain/USF,314,2
2020-01-20,Marina,4169,2
2020-01-20,Mission,6988,2
2020-01-20,Mission Bay,2352,2
2020-01-20,Nob Hill,1859,2
2020-01-20,Noe Valley,1241,2
2020-01-20,North Beach,3293,2
2020-01-20,Oceanview/Merced/Ingleside,141,2
2020-01-20,Outer Mission,778,2
2020-01-20,Outer Richmond,3165,2
2020-01-20,Pacific Heights,1869,2
2020-01-20,Portola,551,2
2020-01-20,Potrero Hill,302,2
2020-01-20,Presidio Heights,1634,2
2020-01-20,Russian Hill,2225,2
2020-01-20,South of Market,3348,2
2020-01-20,Sunset/Parkside,4131,2
2020-01-20,Tenderloin,1853,2
2020-01-20,Visitacion Valley,127,2
2020-01-20,West of Twin Peaks,3482,2
2020-01-20,Western Addition,1458,2
2020-01-20,NA,1408,2
2020-01-21,Bayview Hunters Point,82,3
2020-01-21,Bernal Heights,1048,3
2020-01-21,Castro/Upper Market,1500,3
2020-01-21,Chinatown,1948,3
2020-01-21,Excelsior,586,3
2020-01-21,Financial District/South Beach,7788,3
2020-01-21,Glen Park,342,3
2020-01-21,Golden Gate Park,12,3
2020-01-21,Haight Ashbury,1089,3
2020-01-21,Hayes Valley,2311,3
2020-01-21,Inner Richmond,4326,3
2020-01-21,Inner Sunset,1783,3
2020-01-21,Japantown,1726,3
2020-01-21,Lakeshore,197,3
2020-01-21,Lone Mountain/USF,418,3
2020-01-21,Marina,4113,3
2020-01-21,Mission,7888,3
2020-01-21,Mission Bay,2753,3
2020-01-21,Nob Hill,1828,3
2020-01-21,Noe Valley,1332,3
2020-01-21,North Beach,2588,3
2020-01-21,Oceanview/Merced/Ingleside,165,3
2020-01-21,Outer Mission,850,3
2020-01-21,Outer Richmond,2919,3
2020-01-21,Pacific Heights,1951,3
2020-01-21,Portola,515,3
2020-01-21,Potrero Hill,480,3
2020-01-21,Presidio Heights,1902,3
2020-01-21,Russian Hill,1929,3
2020-01-21,South of Market,4110,3
2020-01-21,Sunset/Parkside,4965,3
2020-01-21,Tenderloin,2110,3
2020-01-21,Visitacion Valley,153,3
2020-01-21,West of Twin Peaks,4117,3
2020-01-21,Western Addition,2116,3
2020-01-21,NA,1286,3
2020-01-22,Bayview Hunters Point,89,4
2020-01-22,Bernal Heights,1141,4
2020-01-22,Castro/Upper Market,1478,4
2020-01-22,Chinatown,2117,4
2020-01-22,Excelsior,705,4
2020-01-22,Financial District/South Beach,8347,4
2020-01-22,Glen Park,353,4
2020-01-22,Golden Gate Park,24,4
2020-01-22,Haight Ashbury,1138,4
2020-01-22,Hayes Valley,2461,4
2020-01-22,Inner Richmond,4773,4
2020-01-22,Inner Sunset,1696,4
2020-01-22,Japantown,1761,4
2020-01-22,Lakeshore,99,4
2020-01-22,Lone Mountain/USF,452,4
2020-01-22,Marina,4438,4
2020-01-22,Mission,8029,4
2020-01-22,Mission Bay,3070,4
2020-01-22,Nob Hill,1980,4
2020-01-22,Noe Valley,1377,4
2020-01-22,North Beach,2918,4
2020-01-22,Oceanview/Merced/Ingleside,198,4
2020-01-22,Outer Mission,944,4
2020-01-22,Outer Richmond,3035,4
2020-01-22,Pacific Heights,1952,4
2020-01-22,Portola,465,4
2020-01-22,Potrero Hill,524,4
2020-01-22,Presidio Heights,1914,4
2020-01-22,Russian Hill,2071,4
2020-01-22,South of Market,4123,4
2020-01-22,Sunset/Parkside,4967,4
2020-01-22,Tenderloin,2108,4
2020-01-22,Visitacion Valley,161,4
2020-01-22,West of Twin Peaks,4154,4
2020-01-22,Western Addition,2080,4
2020-01-22,NA,1452,4
2020-01-23,Bayview Hunters Point,76,5
2020-01-23,Bernal Heights,1048,5
2020-01-23,Castro/Upper Market,1687,5
2020-01-23,Chinatown,2242,5
2020-01-23,Excelsior,749,5
2020-01-23,Financial District/South Beach,8359,5
2020-01-23,Glen Park,337,5
2020-01-23,Golden Gate Park,25,5
2020-01-23,Haight Ashbury,1059,5
2020-01-23,Hayes Valley,2486,5
2020-01-23,Inner Richmond,4653,5
2020-01-23,Inner Sunset,1749,5
2020-01-23,Japantown,1782,5
2020-01-23,Lakeshore,153,5
2020-01-23,Lone Mountain/USF,452,5
2020-01-23,Marina,4251,5
2020-01-23,Mission,7825,5
2020-01-23,Mission Bay,3094,5
2020-01-23,Nob Hill,1893,5
2020-01-23,Noe Valley,1333,5
2020-01-23,North Beach,2772,5
2020-01-23,Oceanview/Merced/Ingleside,179,5
2020-01-23,Outer Mission,1028,5
2020-01-23,Outer Richmond,3229,5
2020-01-23,Pacific Heights,2127,5
2020-01-23,Portola,418,5
2020-01-23,Potrero Hill,471,5
2020-01-23,Presidio Heights,1991,5
2020-01-23,Russian Hill,2221,5
2020-01-23,South of Market,4306,5
2020-01-23,Sunset/Parkside,5062,5
2020-01-23,Tenderloin,2007,5
2020-01-23,Visitacion Valley,165,5
2020-01-23,West of Twin Peaks,4042,5
2020-01-23,Western Addition,2003,5
2020-01-23,NA,1393,5
2020-01-24,Bayview Hunters Point,91,6
2020-01-24,Bernal Heights,1109,6
2020-01-24,Castro/Upper Market,1769,6
2020-01-24,Chinatown,2331,6
2020-01-24,Excelsior,697,6
2020-01-24,Financial District/South Beach,8345,6
2020-01-24,Glen Park,349,6
2020-01-24,Golden Gate Park,22,6
2020-01-24,Haight Ashbury,1063,6
2020-01-24,Hayes Valley,2544,6
2020-01-24,Inner Richmond,4735,6
2020-01-24,Inner Sunset,1807,6
2020-01-24,Japantown,1795,6
2020-01-24,Lakeshore,172,6
2020-01-24,Lone Mountain/USF,442,6
2020-01-24,Marina,4307,6
2020-01-24,Mission,8371,6
2020-01-24,Mission Bay,3264,6
2020-01-24,Nob Hill,2054,6
2020-01-24,Noe Valley,1427,6
2020-01-24,North Beach,3195,6
2020-01-24,Oceanview/Merced/Ingleside,284,6
2020-01-24,Outer Mission,957,6
2020-01-24,Outer Richmond,3293,6
2020-01-24,Pacific Heights,2178,6
2020-01-24,Portola,457,6
2020-01-24,Potrero Hill,526,6
2020-01-24,Presidio Heights,1869,6
2020-01-24,Russian Hill,2251,6
2020-01-24,South of Market,4347,6
2020-01-24,Sunset/Parkside,5394,6
2020-01-24,Tenderloin,2196,6
2020-01-24,Visitacion Valley,151,6
2020-01-24,West of Twin Peaks,4357,6
2020-01-24,Western Addition,2129,6
2020-01-24,NA,1687,6
2020-01-25,Bayview Hunters Point,73,7
2020-01-25,Bernal Heights,1257,7
2020-01-25,Castro/Upper Market,1812,7
2020-01-25,Chinatown,2308,7
2020-01-25,Excelsior,753,7
2020-01-25,Financial District/South Beach,8437,7
2020-01-25,Glen Park,401,7
2020-01-25,Golden Gate Park,56,7
2020-01-25,Haight Ashbury,1301,7
2020-01-25,Hayes Valley,2609,7
2020-01-25,Inner Richmond,4902,7
2020-01-25,Inner Sunset,1868,7
2020-01-25,Japantown,1524,7
2020-01-25,Lakeshore,57,7
2020-01-25,Lone Mountain/USF,415,7
2020-01-25,Marina,4621,7
2020-01-25,Mission,8684,7
2020-01-25,Mission Bay,2833,7
2020-01-25,Nob Hill,2471,7
2020-01-25,Noe Valley,1535,7
2020-01-25,North Beach,3576,7
2020-01-25,Oceanview/Merced/Ingleside,274,7
2020-01-25,Outer Mission,895,7
2020-01-25,Outer Richmond,3613,7
2020-01-25,Pacific Heights,2251,7
2020-01-25,Portola,373,7
2020-01-25,Potrero Hill,402,7
2020-01-25,Presidio Heights,1811,7
2020-01-25,Russian Hill,2556,7
2020-01-25,South of Market,4155,7
2020-01-25,Sunset/Parkside,4641,7
2020-01-25,Tenderloin,2218,7
2020-01-25,Visitacion Valley,134,7
2020-01-25,West of Twin Peaks,4370,7
2020-01-25,Western Addition,1952,7
2020-01-25,NA,1616,7
2020-01-27,Bayview Hunters Point,70,2
2020-01-27,Bernal Heights,1031,2
2020-01-27,Castro/Upper Market,1578,2
2020-01-27,Chinatown,1957,2
2020-01-27,Excelsior,751,2
2020-01-27,Financial District/South Beach,7777,2
2020-01-27,Glen Park,322,2
2020-01-27,Golden Gate Park,16,2
2020-01-27,Haight Ashbury,960,2
2020-01-27,Hayes Valley,2188,2
2020-01-27,Inner Richmond,4054,2
2020-01-27,Inner Sunset,1672,2
2020-01-27,Japantown,1632,2
2020-01-27,Lakeshore,220,2
2020-01-27,Lone Mountain/USF,463,2
2020-01-27,Marina,4019,2
2020-01-27,Mission,7918,2
2020-01-27,Mission Bay,3036,2
2020-01-27,Nob Hill,1959,2
2020-01-27,Noe Valley,1373,2
2020-01-27,North Beach,2870,2
2020-01-27,Oceanview/Merced/Ingleside,271,2
2020-01-27,Outer Mission,918,2
2020-01-27,Outer Richmond,2948,2
2020-01-27,Pacific Heights,1900,2
2020-01-27,Portola,416,2
2020-01-27,Potrero Hill,447,2
2020-01-27,Presidio Heights,1850,2
2020-01-27,Russian Hill,2033,2
2020-01-27,South of Market,3968,2
2020-01-27,Sunset/Parkside,4405,2
2020-01-27,Tenderloin,2082,2
2020-01-27,Visitacion Valley,101,2
2020-01-27,West of Twin Peaks,4068,2
2020-01-27,Western Addition,2016,2
2020-01-27,NA,1126,2
2020-01-28,Bayview Hunters Point,141,3
2020-01-28,Bernal Heights,996,3
2020-01-28,Castro/Upper Market,1615,3
2020-01-28,Chinatown,2101,3
2020-01-28,Excelsior,769,3
2020-01-28,Financial District/South Beach,8026,3
2020-01-28,Glen Park,324,3
2020-01-28,Golden Gate Park,24,3
2020-01-28,Haight Ashbury,1013,3
2020-01-28,Hayes Valley,2245,3
2020-01-28,Inner Richmond,3933,3
2020-01-28,Inner Sunset,1509,3
2020-01-28,Japantown,1645,3
2020-01-28,Lakeshore,218,3
2020-01-28,Lone Mountain/USF,436,3
2020-01-28,Marina,4387,3
2020-01-28,Mission,8072,3
2020-01-28,Mission Bay,2973,3
2020-01-28,Nob Hill,1879,3
2020-01-28,Noe Valley,1400,3
2020-01-28,North Beach,2708,3
2020-01-28,Oceanview/Merced/Ingleside,251,3
2020-01-28,Outer Mission,1025,3
2020-01-28,Outer Richmond,2937,3
2020-01-28,Pacific Heights,1938,3
2020-01-28,Portola,545,3
2020-01-28,Potrero Hill,435,3
2020-01-28,Presidio Heights,1927,3
2020-01-28,Russian Hill,2093,3
2020-01-28,South of Market,4067,3
2020-01-28,Sunset/Parkside,4187,3
2020-01-28,Tenderloin,2019,3
2020-01-28,Visitacion Valley,102,3
2020-01-28,West of Twin Peaks,4075,3
2020-01-28,Western Addition,2064,3
2020-01-28,NA,1185,3
2020-01-29,Bayview Hunters Point,117,4
2020-01-29,Bernal Heights,1001,4
2020-01-29,Castro/Upper Market,1682,4
2020-01-29,Chinatown,1948,4
2020-01-29,Excelsior,951,4
2020-01-29,Financial District/South Beach,8572,4
2020-01-29,Glen Park,315,4
2020-01-29,Golden Gate Park,24,4
2020-01-29,Haight Ashbury,1063,4
2020-01-29,Hayes Valley,2231,4
2020-01-29,Inner Richmond,3849,4
2020-01-29,Inner Sunset,1598,4
2020-01-29,Japantown,1764,4
2020-01-29,Lakeshore,231,4
2020-01-29,Lone Mountain/USF,382,4
2020-01-29,Marina,4211,4
2020-01-29,Mission,8079,4
2020-01-29,Mission Bay,3119,4
2020-01-29,Nob Hill,1901,4
2020-01-29,Noe Valley,1317,4
2020-01-29,North Beach,2742,4
2020-01-29,Oceanview/Merced/Ingleside,240,4
2020-01-29,Outer Mission,1118,4
2020-01-29,Outer Richmond,3220,4
2020-01-29,Pacific Heights,2160,4
2020-01-29,Portola,752,4
2020-01-29,Potrero Hill,469,4
2020-01-29,Presidio Heights,1800,4
2020-01-29,Russian Hill,1994,4
2020-01-29,South of Market,4123,4
2020-01-29,Sunset/Parkside,4182,4
2020-01-29,Tenderloin,2086,4
2020-01-29,Visitacion Valley,130,4
2020-01-29,West of Twin Peaks,4061,4
2020-01-29,Western Addition,2112,4
2020-01-29,NA,1292,4
2020-01-30,Bayview Hunters Point,99,5
2020-01-30,Bernal Heights,957,5
2020-01-30,Castro/Upper Market,1574,5
2020-01-30,Chinatown,2079,5
2020-01-30,Excelsior,892,5
2020-01-30,Financial District/South Beach,8332,5
2020-01-30,Glen Park,323,5
2020-01-30,Golden Gate Park,23,5
2020-01-30,Haight Ashbury,1029,5
2020-01-30,Hayes Valley,2326,5
2020-01-30,Inner Richmond,4071,5
2020-01-30,Inner Sunset,1735,5
2020-01-30,Japantown,1626,5
2020-01-30,Lakeshore,219,5
2020-01-30,Lone Mountain/USF,406,5
2020-01-30,Marina,4249,5
2020-01-30,Mission,7834,5
2020-01-30,Mission Bay,3187,5
2020-01-30,Nob Hill,2010,5
2020-01-30,Noe Valley,1301,5
2020-01-30,North Beach,2787,5
2020-01-30,Oceanview/Merced/Ingleside,184,5
2020-01-30,Outer Mission,1145,5
2020-01-30,Outer Richmond,3268,5
2020-01-30,Pacific Heights,2093,5
2020-01-30,Portola,651,5
2020-01-30,Potrero Hill,464,5
2020-01-30,Presidio Heights,1925,5
2020-01-30,Russian Hill,2155,5
2020-01-30,South of Market,4287,5
2020-01-30,Sunset/Parkside,4246,5
2020-01-30,Tenderloin,2115,5
2020-01-30,Visitacion Valley,106,5
2020-01-30,West of Twin Peaks,3943,5
2020-01-30,Western Addition,2020,5
2020-01-30,NA,1265,5
2020-01-31,Bayview Hunters Point,99,6
2020-01-31,Bernal Heights,1026,6
2020-01-31,Castro/Upper Market,1718,6
2020-01-31,Chinatown,2190,6
2020-01-31,Excelsior,813,6
2020-01-31,Financial District/South Beach,8560,6
2020-01-31,Glen Park,298,6
2020-01-31,Golden Gate Park,30,6
2020-01-31,Haight Ashbury,1161,6
2020-01-31,Hayes Valley,2362,6
2020-01-31,Inner Richmond,4457,6
2020-01-31,Inner Sunset,1882,6
2020-01-31,Japantown,1783,6
2020-01-31,Lakeshore,155,6
2020-01-31,Lone Mountain/USF,426,6
2020-01-31,Marina,4372,6
2020-01-31,Mission,8496,6
2020-01-31,Mission Bay,3364,6
2020-01-31,Nob Hill,2148,6
2020-01-31,Noe Valley,1422,6
2020-01-31,North Beach,3067,6
2020-01-31,Oceanview/Merced/Ingleside,236,6
2020-01-31,Outer Mission,1098,6
2020-01-31,Outer Richmond,3348,6
2020-01-31,Pacific Heights,2170,6
2020-01-31,Portola,621,6
2020-01-31,Potrero Hill,452,6
2020-01-31,Presidio Heights,2055,6
2020-01-31,Russian Hill,2299,6
2020-01-31,South of Market,4339,6
2020-01-31,Sunset/Parkside,4325,6
2020-01-31,Tenderloin,2289,6
2020-01-31,Visitacion Valley,134,6
2020-01-31,West of Twin Peaks,4461,6
2020-01-31,Western Addition,2242,6
2020-01-31,NA,1430,6
2020-02-01,Bayview Hunters Point,97,7
2020-02-01,Bernal Heights,1061,7
2020-02-01,Castro/Upper Market,1922,7
2020-02-01,Chinatown,2275,7
2020-02-01,Excelsior,866,7
2020-02-01,Financial District/South Beach,8742,7
2020-02-01,Glen Park,439,7
2020-02-01,Golden Gate Park,48,7
2020-02-01,Haight Ashbury,1367,7
2020-02-01,Hayes Valley,2811,7
2020-02-01,Inner Richmond,4905,7
2020-02-01,Inner Sunset,2118,7
2020-02-01,Japantown,1640,7
2020-02-01,Lakeshore,125,7
2020-02-01,Lone Mountain/USF,500,7
2020-02-01,Marina,4724,7
2020-02-01,Mission,8578,7
2020-02-01,Mission Bay,3176,7
2020-02-01,Nob Hill,2582,7
2020-02-01,Noe Valley,1479,7
2020-02-01,North Beach,3643,7
2020-02-01,Oceanview/Merced/Ingleside,275,7
2020-02-01,Outer Mission,1097,7
2020-02-01,Outer Richmond,3857,7
2020-02-01,Pacific Heights,2278,7
2020-02-01,Portola,597,7
2020-02-01,Potrero Hill,408,7
2020-02-01,Presidio Heights,2037,7
2020-02-01,Russian Hill,2635,7
2020-02-01,South of Market,4193,7
2020-02-01,Sunset/Parkside,5038,7
2020-02-01,Tenderloin,2484,7
2020-02-01,Visitacion Valley,146,7
2020-02-01,West of Twin Peaks,4578,7
2020-02-01,Western Addition,1919,7
2020-02-01,NA,1853,7
2020-02-03,Bayview Hunters Point,87,2
2020-02-03,Bernal Heights,968,2
2020-02-03,Castro/Upper Market,1509,2
2020-02-03,Chinatown,2020,2
2020-02-03,Excelsior,714,2
2020-02-03,Financial District/South Beach,7372,2
2020-02-03,Glen Park,346,2
2020-02-03,Golden Gate Park,16,2
2020-02-03,Haight Ashbury,983,2
2020-02-03,Hayes Valley,2187,2
2020-02-03,Inner Richmond,3868,2
2020-02-03,Inner Sunset,1750,2
2020-02-03,Japantown,1624,2
2020-02-03,Lakeshore,197,2
2020-02-03,Lone Mountain/USF,415,2
2020-02-03,Marina,4427,2
2020-02-03,Mission,7610,2
2020-02-03,Mission Bay,2895,2
2020-02-03,Nob Hill,2007,2
2020-02-03,Noe Valley,1312,2
2020-02-03,North Beach,2603,2
2020-02-03,Oceanview/Merced/Ingleside,229,2
2020-02-03,Outer Mission,983,2
2020-02-03,Outer Richmond,3048,2
2020-02-03,Pacific Heights,1939,2
2020-02-03,Portola,544,2
2020-02-03,Potrero Hill,441,2
2020-02-03,Presidio Heights,1860,2
2020-02-03,Russian Hill,2034,2
2020-02-03,South of Market,3870,2
2020-02-03,Sunset/Parkside,4667,2
2020-02-03,Tenderloin,2135,2
2020-02-03,Visitacion Valley,115,2
2020-02-03,West of Twin Peaks,4026,2
2020-02-03,Western Addition,1922,2
2020-02-03,NA,1113,2
2020-02-04,Bayview Hunters Point,141,3
2020-02-04,Bernal Heights,988,3
2020-02-04,Castro/Upper Market,1592,3
2020-02-04,Chinatown,2102,3
2020-02-04,Excelsior,714,3
2020-02-04,Financial District/South Beach,7856,3
2020-02-04,Glen Park,299,3
2020-02-04,Golden Gate Park,19,3
2020-02-04,Haight Ashbury,1080,3
2020-02-04,Hayes Valley,2361,3
2020-02-04,Inner Richmond,4004,3
2020-02-04,Inner Sunset,1784,3
2020-02-04,Japantown,1728,3
2020-02-04,Lakeshore,167,3
2020-02-04,Lone Mountain/USF,421,3
2020-02-04,Marina,4469,3
2020-02-04,Mission,7625,3
2020-02-04,Mission Bay,3110,3
2020-02-04,Nob Hill,2011,3
2020-02-04,Noe Valley,1361,3
2020-02-04,North Beach,2685,3
2020-02-04,Oceanview/Merced/Ingleside,177,3
2020-02-04,Outer Mission,945,3
2020-02-04,Outer Richmond,3053,3
2020-02-04,Pacific Heights,2091,3
2020-02-04,Portola,592,3
2020-02-04,Potrero Hill,492,3
2020-02-04,Presidio Heights,1985,3
2020-02-04,Russian Hill,2167,3
2020-02-04,South of Market,4103,3
2020-02-04,Sunset/Parkside,4607,3
2020-02-04,Tenderloin,2168,3
2020-02-04,Visitacion Valley,237,3
2020-02-04,West of Twin Peaks,4116,3
2020-02-04,Western Addition,2026,3
2020-02-04,NA,1263,3
2020-02-05,Bayview Hunters Point,96,4
2020-02-05,Bernal Heights,967,4
2020-02-05,Castro/Upper Market,1464,4
2020-02-05,Chinatown,1758,4
2020-02-05,Excelsior,674,4
2020-02-05,Financial District/South Beach,8177,4
2020-02-05,Glen Park,320,4
2020-02-05,Golden Gate Park,15,4
2020-02-05,Haight Ashbury,1068,4
2020-02-05,Hayes Valley,2387,4
2020-02-05,Inner Richmond,4364,4
2020-02-05,Inner Sunset,1698,4
2020-02-05,Japantown,1779,4
2020-02-05,Lakeshore,176,4
2020-02-05,Lone Mountain/USF,457,4
2020-02-05,Marina,4518,4
2020-02-05,Mission,8037,4
2020-02-05,Mission Bay,3132,4
2020-02-05,Nob Hill,1979,4
2020-02-05,Noe Valley,1432,4
2020-02-05,North Beach,2699,4
2020-02-05,Oceanview/Merced/Ingleside,147,4
2020-02-05,Outer Mission,889,4
2020-02-05,Outer Richmond,3109,4
2020-02-05,Pacific Heights,1986,4
2020-02-05,Portola,652,4
2020-02-05,Potrero Hill,533,4
2020-02-05,Presidio Heights,2001,4
2020-02-05,Russian Hill,2110,4
2020-02-05,South of Market,4129,4
2020-02-05,Sunset/Parkside,4632,4
2020-02-05,Tenderloin,1996,4
2020-02-05,Visitacion Valley,194,4
2020-02-05,West of Twin Peaks,3961,4
2020-02-05,Western Addition,1984,4
2020-02-05,NA,1211,4
2020-02-06,Bayview Hunters Point,103,5
2020-02-06,Bernal Heights,977,5
2020-02-06,Castro/Upper Market,1620,5
2020-02-06,Chinatown,2080,5
2020-02-06,Excelsior,634,5
2020-02-06,Financial District/South Beach,7916,5
2020-02-06,Glen Park,304,5
2020-02-06,Golden Gate Park,30,5
2020-02-06,Haight Ashbury,939,5
2020-02-06,Hayes Valley,2349,5
2020-02-06,Inner Richmond,4335,5
2020-02-06,Inner Sunset,1728,5
2020-02-06,Japantown,1672,5
2020-02-06,Lakeshore,188,5
2020-02-06,Lone Mountain/USF,414,5
2020-02-06,Marina,4401,5
2020-02-06,Mission,7786,5
2020-02-06,Mission Bay,3312,5
2020-02-06,Nob Hill,1852,5
2020-02-06,Noe Valley,1514,5
2020-02-06,North Beach,2672,5
2020-02-06,Oceanview/Merced/Ingleside,160,5
2020-02-06,Outer Mission,878,5
2020-02-06,Outer Richmond,3110,5
2020-02-06,Pacific Heights,2103,5
2020-02-06,Portola,619,5
2020-02-06,Potrero Hill,490,5
2020-02-06,Presidio Heights,2014,5
2020-02-06,Russian Hill,2167,5
2020-02-06,South of Market,4344,5
2020-02-06,Sunset/Parkside,4418,5
2020-02-06,Tenderloin,2073,5
2020-02-06,Visitacion Valley,205,5
2020-02-06,West of Twin Peaks,4045,5
2020-02-06,Western Addition,1933,5
2020-02-06,NA,1335,5
2020-02-07,Bayview Hunters Point,116,6
2020-02-07,Bernal Heights,1026,6
2020-02-07,Castro/Upper Market,1874,6
2020-02-07,Chinatown,1926,6
2020-02-07,Excelsior,693,6
2020-02-07,Financial District/South Beach,8320,6
2020-02-07,Glen Park,352,6
2020-02-07,Golden Gate Park,35,6
2020-02-07,Haight Ashbury,1110,6
2020-02-07,Hayes Valley,2435,6
2020-02-07,Inner Richmond,4563,6
2020-02-07,Inner Sunset,1868,6
2020-02-07,Japantown,1617,6
2020-02-07,Lakeshore,166,6
2020-02-07,Lone Mountain/USF,449,6
2020-02-07,Marina,4658,6
2020-02-07,Mission,8152,6
2020-02-07,Mission Bay,3211,6
2020-02-07,Nob Hill,2009,6
2020-02-07,Noe Valley,1680,6
2020-02-07,North Beach,3019,6
2020-02-07,Oceanview/Merced/Ingleside,165,6
2020-02-07,Outer Mission,958,6
2020-02-07,Outer Richmond,3206,6
2020-02-07,Pacific Heights,2178,6
2020-02-07,Portola,559,6
2020-02-07,Potrero Hill,438,6
2020-02-07,Presidio Heights,2015,6
2020-02-07,Russian Hill,2301,6
2020-02-07,South of Market,4179,6
2020-02-07,Sunset/Parkside,4719,6
2020-02-07,Tenderloin,2145,6
2020-02-07,Visitacion Valley,199,6
2020-02-07,West of Twin Peaks,4250,6
2020-02-07,Western Addition,2114,6
2020-02-07,NA,1599,6
2020-02-08,Bayview Hunters Point,98,7
2020-02-08,Bernal Heights,1172,7
2020-02-08,Castro/Upper Market,1866,7
2020-02-08,Chinatown,942,7
2020-02-08,Excelsior,917,7
2020-02-08,Financial District/South Beach,8656,7
2020-02-08,Glen Park,402,7
2020-02-08,Golden Gate Park,46,7
2020-02-08,Haight Ashbury,1214,7
